user_id,session_id,app_name,event_type,user,week,hour_part
3,432,Google Chrome,Closed,3,0,0
3,435,Google Chrome,Closed,3,0,0
3,435,Samsung Gallery,Closed,3,0,0
3,435,Samsung Gallery,Closed,3,0,0
3,436,Samsung Gallery,Closed,3,0,1
3,436,Google Chrome,Closed,3,0,1
3,437,Google Chrome,Closed,3,0,1
3,437,Google Chrome,Closed,3,0,1
3,438,Google Chrome,Closed,3,0,1
3,439,Google Chrome,Closed,3,0,1
3,440,YouTube,Closed,3,0,1
3,440,YouTube,Closed,3,0,1
3,441,Google Chrome,Closed,3,0,1
3,442,Google Chrome,Closed,3,0,1
3,442,Google Chrome,Closed,3,0,1
3,442,Google Chrome,Closed,3,0,1
3,442,Google Chrome,Closed,3,0,1
3,442,Google Chrome,Closed,3,0,1
3,442,Google Chrome,Closed,3,0,1
3,442,Google Chrome,Closed,3,0,1
3,442,Google Chrome,Closed,3,0,1
3,442,Google Chrome,Closed,3,0,1
3,442,Google Chrome,Closed,3,0,1
3,442,Google Chrome,Closed,3,0,1
3,442,Google Chrome,Closed,3,0,1
3,442,Google Chrome,Closed,3,0,1
3,442,Samsung Gallery,Closed,3,0,1
3,445,Google Chrome,Closed,3,0,5
3,445,Google Chrome,Closed,3,0,5
3,445,Google Chrome,Closed,3,0,5
3,446,Samsung Gallery,Closed,3,0,5
3,449,Google Chrome,Closed,3,0,0
3,449,Google Chrome,Closed,3,0,0
3,450,Google Chrome,Closed,3,0,0
3,450,Samsung Gallery,Closed,3,0,0
3,450,Google Chrome,Closed,3,0,0
3,450,Samsung Gallery,Closed,3,0,0
3,450,Google Chrome,Closed,3,0,0
3,450,Google Chrome,Closed,3,0,0
3,450,Google Chrome,Closed,3,0,1
3,450,Samsung Gallery,Closed,3,0,1
3,451,Google Chrome,Closed,3,0,1
3,451,Samsung Gallery,Closed,3,0,1
3,451,Samsung Gallery,Closed,3,0,1
3,453,YouTube,Closed,3,0,1
3,454,YouTube,Closed,3,0,1
3,454,YouTube,Closed,3,0,1
3,456,Google Chrome,Closed,3,0,3
3,457,Google Chrome,Closed,3,0,4
3,457,Google Chrome,Closed,3,0,4
3,458,Google Chrome,Closed,3,0,4
3,459,Contacts,Closed,3,0,4
3,459,Contacts,Closed,3,0,4
3,459,Contacts,Closed,3,0,4
3,460,Google Chrome,Closed,3,0,4
3,460,Google Chrome,Closed,3,0,4
3,460,Google Chrome,Closed,3,0,4
3,462,Google Chrome,Closed,3,0,4
3,463,Google Chrome,Closed,3,0,4
4,464,Yahoo Mail,Closed,4,0,4
4,465,Yahoo Mail,Closed,4,0,4
4,465,Yahoo Mail,Closed,4,0,4
4,465,Google Chrome,Closed,4,0,4
4,465,Google Chrome,Closed,4,0,4
4,466,Google Chrome,Closed,4,0,4
4,466,Google Chrome,Closed,4,0,4
4,467,Google Chrome,Closed,4,0,5
4,469,Google Chrome,Closed,4,0,5
4,469,Google Play Store,Closed,4,0,5
4,469,Google Chrome,Closed,4,0,5
4,469,Google Chrome,Closed,4,0,5
4,469,Google Chrome,Closed,4,0,5
4,469,Google Play Store,Closed,4,0,5
4,469,Google Play Store,Closed,4,0,5
4,470,Google Play Store,Closed,4,0,5
4,471,Google Play Store,Closed,4,0,0
4,471,Yahoo Mail,Closed,4,0,0
4,472,Yahoo Mail,Closed,4,0,0
4,473,Yahoo Mail,Closed,4,0,0
4,473,Yahoo Mail,Closed,4,0,0
4,474,Yahoo Mail,Closed,4,0,1
4,475,Yahoo Mail,Closed,4,0,2
4,476,Yahoo Mail,Closed,4,0,3
4,477,Yahoo Mail,Closed,4,0,3
4,478,Yahoo Mail,Closed,4,0,3
4,478,Contacts,Closed,4,0,3
4,478,Google Chrome,Closed,4,0,3
4,478,Google Play Store,Closed,4,0,3
4,478,Google Chrome,Closed,4,0,3
4,479,Google Chrome,Closed,4,0,3
4,479,Contacts,Closed,4,0,3
4,480,Contacts,Closed,4,0,4
4,480,Google Chrome,Closed,4,0,4
4,482,Google Chrome,Closed,4,0,4
4,483,Google Chrome,Closed,4,0,4
4,483,Google Chrome,Closed,4,0,4
4,484,Google Play Store,Closed,4,0,4
4,484,Google Play Store,Closed,4,0,4
4,484,Google Chrome,Closed,4,0,4
4,484,Google Play Store,Closed,4,0,4
4,485,Contacts,Closed,4,0,4
4,485,Google Chrome,Closed,4,0,4
4,486,Google Chrome,Closed,4,0,5
4,487,Google Chrome,Closed,4,0,5
4,487,Google Chrome,Closed,4,0,5
4,487,Google Play Store,Closed,4,0,5
4,487,Google Play Store,Closed,4,0,5
4,487,Google Play Store,Closed,4,0,5
4,487,Google Play Store,Closed,4,0,5
4,487,Google Chrome,Closed,4,0,5
4,487,Google Play Store,Closed,4,0,5
4,487,Google Chrome,Closed,4,0,5
4,487,Google Play Store,Closed,4,0,5
4,487,Google Play Store,Closed,4,0,5
4,487,Google Chrome,Closed,4,0,5
4,488,Google Chrome,Closed,4,0,5
4,488,Google Chrome,Closed,4,0,5
4,488,Google Chrome,Closed,4,0,5
4,489,Google Chrome,Closed,4,0,5
4,489,Google Chrome,Closed,4,0,5
4,490,Google Chrome,Closed,4,0,5
4,490,Google Chrome,Closed,4,0,5
4,490,Google Chrome,Closed,4,0,5
4,490,Google Chrome,Closed,4,0,5
4,491,Google Chrome,Closed,4,0,5
4,493,Yahoo Mail,Closed,4,0,0
4,494,Yahoo Mail,Closed,4,0,0
4,495,Yahoo Mail,Closed,4,0,1
4,496,Yahoo Mail,Closed,4,1,0
4,497,Yahoo Mail,Closed,4,1,0
4,498,Yahoo Mail,Closed,4,1,0
4,499,Yahoo Mail,Closed,4,1,1
4,499,Yahoo Mail,Closed,4,1,1
4,500,Yahoo Mail,Closed,4,1,3
4,501,Yahoo Mail,Closed,4,1,4
4,502,Yahoo Mail,Closed,4,1,4
4,503,Yahoo Mail,Closed,4,1,4
4,504,Yahoo Mail,Closed,4,1,4
4,506,Yahoo Mail,Closed,4,1,5
4,507,Yahoo Mail,Closed,4,1,0
4,508,Yahoo Mail,Closed,4,1,1
